HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
3765,12.09388786,5.28338873,5.74,134.04,6.37617209581617,7.460459564309162,0.9736513235580446,0.20862412015427684,0.0920819017153842
7981,25.62479083,20.27015091,5.24,133.91,5.874065050207763,7.467702188036744,0.8458061744833203,0.40569248608635733,0.3464469973011194
2021,6.41334183,-77.25503511,2.82,133.78,3.4519559580830728,7.474958887726117,0.21923111947723728,0.024642403640052588,-0.9753617114668783
73182,224.35801834,-21.40746858,8.01,133.63,8.639519842039617,7.483349547257348,-0.6656570645416273,-0.650904775021706,-0.36499814558401006
12781,41.06229453,25.52424901,10.55,132.42,11.159767917726496,7.551729346020237,0.6804081061820294,0.5927697565096627,0.430893054955936
5336,17.05383776,54.92422766,5.17,132.4,5.779439925518408,7.552870090634443,0.5493912517445945,0.16853041052852044,0.8183927866456278
65859,202.49632115,10.37977331,9.05,131.12,9.638344702812216,7.626601586333123,-0.9087845377363309,-0.37636251984805597,0.18017191130968496
113283,344.0992776,-31.56517871,6.48,130.94,7.06536168292989,7.63708568810142,0.8194441494954104,-0.2334359765304977,-0.5234681754595941
61874,190.19549326,-43.56806218,12.24,130.52,12.818385325579188,7.661661048115227,-0.7131150773291248,-0.12825174744127948,-0.689215768656039
113368,344.41177323,-29.62183701,1.17,130.08,1.7410526412499658,7.6875768757687535,0.8373316057292444,-0.23360172667483498,-0.4942732193245158
85295,261.43987888,2.11430212,7.54,129.54,8.102019463589373,7.7196232823838224,-0.1487457824964391,-0.9881870202590585,0.03689315900062227
91262,279.23410832,38.78299311,0.03,128.93,0.5817699133200118,7.756146746296438,0.12508927162005154,-0.7694220043117302,0.6263724558172117
88574,271.28019098,-3.03051102,9.37,128.28,9.910794756282016,7.79544745868412,0.02231044426139031,-0.9983522657293976,-0.052867736757284844
49986,153.07398953,-3.74507182,9.26,127.99,9.795880195330195,7.813110399249942,-0.8896880920471503,0.45187249215513753,-0.06531730018154935
101180,307.6309288,65.44886952,10.54,125.62,11.035293945340273,7.960515841426521,0.25369610960517963,-0.329063505737806,0.9095908383238815
106255,322.82467099,-9.79053173,11.96,124.82,12.441420891224322,8.011536612722317,0.7851857363676168,-0.5954557030352796,-0.1700466557377838
33499,104.44792505,-44.29109677,10.81,124.62,11.287938734593716,8.024394158241053,-0.17859239195729115,0.6931638985916033,-0.6983040650205774
22449,72.45890935,6.96124744,3.19,124.6,3.6675902116157553,8.025682182985548,0.29916795785235256,0.94647217520922,0.121197997298555
80346,246.03466158,48.35400404,10.27,124.34,10.743054315160684,8.042464211034263,-0.26991989855846116,-0.6072383996103243,0.747264862281696
89937,275.25974572,72.73369763,3.55,124.11,4.019033878075874,8.05736846345983,0.027209171158153907,-0.2955635176898083,0.9549355308164592
86287,264.46990247,18.58931915,9.62,123.02,10.069878613438645,8.128759551292474,-0.09134086394591175,-0.943416389963197,0.3187826245616651
5496,17.59293817,-67.44634604,9.8,122.86,10.247052554917722,8.139345596614035,0.36560906636138674,0.11592843279536345,-0.9235207680739865
113576,345.06954949,-22.52448801,7.88,122.8,8.325991834025745,8.14332247557003,0.8925305831944083,-0.23799202640684405,-0.38307826018897684
4856,15.62080367,71.68074123,9.98,122.77,10.425461279213595,8.145312372729498,0.30270242602227,0.08463452494737317,0.9493198820561827
7751,24.94684603,-56.19644067,5.76,122.75,6.205107503975031,8.146639511201629,0.5044397419752604,0.2346546285193023,-0.8309499094592891
38956,119.55222364,41.30537105,12.02,122.53,12.461212167557859,8.16126662858075,-0.37050547148834556,0.6534757310061643,0.6600720904440347
76901,235.5324262,-19.46924527,11.83,121.86,12.259305868942251,8.20613819136714,-0.533579604620107,-0.7773051932201042,-0.33330082827155827
62452,191.98842235,9.75251785,11.39,121.78,11.817879848592515,8.211528986697328,-0.9640533997315044,-0.20471227888270166,0.16939281372236323
93449,285.47364755,-36.95224,11.57,121.75,11.99734484943336,8.2135523613963,0.21320583646278735,-0.7701707833357547,-0.6011490961435383
20968,67.43713116,-29.02636695,11.42,120.7,11.828536350486749,8.285004142502071,0.33550326999767643,0.8074693879264068,-0.4852120602196738
31292,98.44808629,-75.62561416,11.41,119.54,11.797566257488315,8.365400702693655,-0.03647221848739716,0.24556311561812008,-0.9686942415058166
61317,188.43788561,41.35676779,4.24,119.46,4.626112552055266,8.371002846140968,-0.7424848857803126,-0.11014233576757115,0.6607456850100952
86974,266.61549553,27.72249917,3.42,119.05,3.7986469987044935,8.399832003359931,-0.052259671424303024,-0.8836670633040107,0.46518969031384344
80018,245.01688193,-37.53142026,10.56,118.03,10.91996203562088,8.472422265525717,-0.33493269178138363,-0.718818360675365,-0.609196402100388
23452,75.61879215,-21.25610576,8.31,117.38,8.657970525887773,8.519338899301419,0.2314752442273789,0.9027656820330517,-0.3625373562176374
64924,199.60405,-18.30861062,4.74,117.3,5.086490060577646,8.525149190110824,-0.8943463696466651,-0.31853365238671316,-0.31413513556590744
57802,177.78138205,35.27139762,9.76,116.92,10.099444033426996,8.552856654122474,-0.8158139569283221,0.03160589976207432,0.5774501318565816
