HIP,RAdeg,DEdeg,Vmag,Plx,abs_mag,dist (pc),x,y,z
70890,217.44894751,-62.68135207,11.01,772.33,15.449014523417619,1.2947833180117307,-3.6434938376413633,-2.7905967024141267,-8.884679099412923
71681,219.91412833,-60.83947139,1.35,742.12,5.702370679522524,1.3474909718104886,-3.7373041531301827,-3.1264374773262644,-8.732579594104235
71683,219.92041034,-60.83514707,-0.01,742.12,4.342370679522524,1.3474909718104886,-3.73746680404461,-3.1272701605605437,-8.732211817834711
87937,269.45402305,4.66828815,9.54,549.01,13.237901275121734,1.821460446986394,-0.09497339721383717,-9.966373343061308,0.8138688103979983
54035,165.83588409,35.98146424,7.49,392.4,10.458644993539554,2.5484199796126408,-7.8460623507033755,1.9801312341950486,5.8752349641729396
32349,101.28854105,-16.71314306,-1.44,379.21,1.4543989071428474,2.637061258933045,-1.8748086510940005,9.392276286017378,-2.8758022687414946
92403,282.45398321,-23.83576457,10.37,336.48,13.004796276711225,2.971944840703756,1.9726166606633586,-8.93184088213847,-4.041163442157867
16537,53.23509009,-9.45830584,3.72,310.75,6.182055686568412,3.2180209171359597,5.903962975671007,7.9020751382443475,-1.6432984182571742
114046,346.44652092,-35.8562971,7.35,303.9,9.763653500399712,3.2905561039815727,7.8791785508191605,-1.8994033564764454,-5.857543192646322
57548,176.93351286,0.80752617,11.12,299.58,13.502564082193766,3.3380065424928236,-9.984689543117424,0.534894369086202,0.14093523860777285
104214,316.71181258,38.74149446,5.2,287.13,7.490392854746412,3.4827430083934106,5.677565700724572,-5.348057686340836,6.258076916875233
37279,114.82724194,5.22750767,0.4,285.93,2.681298621332361,3.4973594935823438,-4.181372561389118,9.038031182755391,0.9111069324746585
104217,316.71746843,38.73441392,6.05,285.42,8.327422009017727,3.503608716978486,5.678656549443788,-5.34802738519569,6.257112982890441
91772,280.70212389999995,59.62236064,9.7,284.48,11.970258696450598,3.5151856017997742,0.9390949149104374,-4.969009757289323,8.627110916914935
91768,280.70090582,59.62601593,8.94,280.28,11.17796054410769,3.5678607107178526,0.9388870778928302,-4.968488899513406,8.62743351816622
1475,4.58559067,44.02195597,8.09,280.27,10.327883067614607,3.5679880115602813,7.167718088831026,0.5748866605597092,6.949339733136885
108870,330.82266498,-56.77980602,4.69,275.76,6.892656351999457,3.626341746446185,4.783431298801247,-2.6708866858615656,-8.365712720440264
8102,26.02136441,-15.93955597,3.49,274.17,5.680099660231618,3.647372068424698,8.640799274631927,4.218388551697778,-2.746231221588137
5643,18.12459256,-17.00053959,12.1,269.05,14.249164981912566,3.71678126742241,9.088524919991082,2.974906178748355,-2.923807108265856
36208,111.85068549,5.23476432,9.84,263.26,11.941924384802036,3.798526171845324,-3.706367380802228,9.24285806119805,0.9123681817509105
24186,77.89672045,-45.00448677,8.86,255.26,10.894913824504805,3.9175742380318113,1.4825067118106614,6.913345279858398,-7.0716215177917965
105090,319.32379676,-38.86457451,6.69,253.37,8.708775957122292,3.946797174093223,5.905179278225783,-5.074989872778675,-6.274817565731032
110893,337.00174003,57.69702005,9.59,249.52,11.575526808745437,4.007694773966015,4.919207386844956,-2.0879033436499275,8.452340404455175
30920,97.345813,-2.81247539,11.12,242.89,13.04704817439166,4.1170900407591935,-1.2770366701062932,9.905978895943688,-0.4906724531926688
72511,222.38963876,-26.1060337,11.72,235.24,13.57755585365,4.250977724876721,-6.63228532099476,-6.053909684242916,-4.400337368423844
80824,247.57547824,-12.65971367,10.1,234.51,11.950806833383904,4.2642104814293615,-3.7219216833066806,-9.019100766375784,-2.1916022333651934
439,1.33455564,-37.3516811,8.56,229.33,10.362304355250892,4.360528496053721,7.947109243816501,0.18514065063229235,-6.067056749885382
15689,50.52321876,-13.27811998,12.16,227.45,13.944429705829869,4.396570674873601,6.187693328952073,7.51247289642559,-2.296780844423973
3829,12.28823784,5.39519773,12.37,226.95,14.14965093539434,4.406256884776382,9.727606332764873,2.118869374344792,0.9402486954080002
72509,222.38618849,-26.11117761,12.07,221.8,13.799807709065707,4.508566275924255,-6.632358045930421,-6.0532439464509595,-4.401143541778296
86162,264.1100265,68.34222717,9.15,220.85,10.87048701797205,4.527960153950646,-0.37872564602135805,-3.6711352814147977,9.294048236941597
85523,262.16440365,-46.89305173,9.38,220.43,11.096353503254004,4.53658757882321,-0.93163516766684,-6.769819890437218,-7.300794105123565
114110,346.66203219,-14.87239655,12.24,216.52,13.91749009209512,4.61851099205616,9.404296859014194,-2.229662727793434,-2.566671912774303
57367,176.41359792,-64.84067419,11.5,216.4,13.176286282172661,4.621072088724582,-4.243042619047603,0.26593864881799406,-9.051290845399375
113020,343.31731628,-14.26205842,10.16,212.69,11.798735356262279,4.70167849922422,9.28385655985101,-2.782232354625717,-2.463572710716131
54211,166.38385827,43.52448449,8.82,206.94,10.39922222375517,4.8323185464385805,-7.047015635649602,1.7069541765007834,6.886644906646237
49908,152.84734577,49.45546425,6.6,205.22,8.161098416369864,4.87281941331254,-5.78400585824552,2.9665358531382253,7.599009229092104
82725,253.6339477,-62.40374141,11.72,203.01,13.257587156015658,4.925865720900448,-1.3052801426630138,-4.444682610748893,-8.862338305372687
85605,262.40078667,24.65322144,11.39,202.69,12.924161613421875,4.9336425082638495,-1.201887241850339,-9.008669405249295,4.171251922960623
106440,323.39173448,-49.007018,8.66,202.53,10.192446813542414,4.9375401175134535,5.265650087165242,-3.911795598376151,-7.547899333990991
86214,264.26766824,-44.31693542,10.94,198.32,12.426832568798824,5.042355788624442,-0.7146365502048184,-7.119083805969589,-6.986267985462118
19849,63.8234923,-7.64455846,4.43,198.24,5.915956445159942,5.044390637610976,4.372172599487971,8.894632251482166,-1.3302721041876773
112460,341.70961216,44.33510774,10.29,198.07,11.774093507902446,5.048720149442117,6.791281486267744,-2.244737736442556,6.988536919045912
88601,271.36338682,2.50243928,4.03,196.62,5.498138458830098,5.085952598921775,0.23770653224036617,-9.9876353195509,0.4366192027266369
97649,297.6945086,8.86738491,0.76,194.44,2.2039280620125226,5.142974696564493,4.592023014950687,-8.748552156346978,1.5414797429223186
1242,3.86528051,-16.13230661,11.49,191.86,12.904922200669773,5.212133847597208,9.584375178123961,0.6475625588970253,-2.778563509671143
57544,176.91319098,78.68999275,10.8,185.48,12.141485436118836,5.391416864351952,-1.9583286698905862,0.10560711458681446,9.80580419741457
67155,206.42792982,14.89505746,8.46,184.13,9.785622765795905,5.430945527616358,-8.654047188608144,-4.301165697360317,2.5704942912199624
103039,313.13835215,-16.9748128,11.41,182.15,12.712145877889672,5.489980785067253,6.539730249910928,-6.979138410862357,-2.919512853272888
21088,67.79185895,58.98205252,10.82,181.36,12.112707535592305,5.5138950154389015,1.9477162196984055,4.77079507781583,8.570059267765423
33226,103.70610465,33.26914569,9.89,181.32,11.182228551933253,5.515111405250387,-1.9810760733853117,8.122939279385209,5.4857264837832656
53020,162.71890469999997,6.81011677,11.64,177.46,12.885502385914615,5.635072692437731,-9.481219414676373,2.94963955135643,1.185792953191095
25878,82.86229396,-3.67214214,7.97,175.72,9.194105972966414,5.690871841566128,1.239993883538228,9.902131691316319,-0.6404710271486341
82817,253.87184972,-8.33420783,9.02,174.23,10.22561468311425,5.73953968891695,-2.7485307856777643,-9.50497850446166,-1.4494696098585023
96100,293.08577692,69.66540172,4.67,173.41,5.865370691179469,5.766680122253617,1.3625855621801621,-3.1967358587287706,9.376792651821614
29295,92.64458964,-21.86290752,8.15,173.19,9.342614061091467,5.774005427565098,-0.42821876845229034,9.270890906626786,-3.7238703634484867
26857,85.53363564,12.493155,11.56,172.78,12.747467348343642,5.787706910522053,0.7602993141874009,9.733569845537575,2.16322976470088
86990,266.64766164,-57.31575508,10.75,172.08,11.92865198689703,5.811250581125059,-0.3157754161461112,-5.390848488682286,-8.416593043424974
94761,289.23164974,5.17214064,9.12,170.26,10.275563145281762,5.873370139786206,3.2804710888176722,-9.40350132872327,0.9014833310334298
73184,224.36396501,-21.411280899999998,5.72,169.32,6.863541299009862,5.905976848570753,-6.655721403241713,-6.509568767749513,-3.650600917707967
37766,116.16823269,3.55354943,11.19,168.59,12.324159053293604,5.9315499139925265,-4.401603811353528,8.957773981272963,0.619813833588126
76074,233.05768961,-41.27308564,9.31,168.52,10.443257252274053,5.93401376691194,-4.5170398518350074,-6.006888640090926,-6.596486931881316
3821,12.27125262,57.81654770000001,3.46,167.99,4.586417150472217,5.952735281862013,5.204624696866737,1.1320565084522547,8.463470318163568
84478,259.05698088,-26.54341625,6.33,167.56,7.4508517584459115,5.968011458582,-1.698235455296822,-8.78329071803041,-4.468758272824079
117473,357.29977433,2.40357651,8.98,167.51,10.100203693138473,5.969792848188168,9.980108804477547,-0.4706893797338162,0.4193802076821546
84405,258.83869698,-26.60004896,4.33,167.08,5.444622332965418,5.9851568111084505,-1.7308295311179231,-8.772419314897853,-4.47759851905206
99461,302.79836763,-36.09738423,5.32,165.24,6.410575931522742,6.051803437424352,4.376899744016961,-6.792043922682465,-5.891594689315998
15510,49.97177014,-43.07154929,4.26,165.02,5.347682913895684,6.0598715307235445,4.6983295355727694,5.593651726674637,-6.829111211265665
99240,302.17441713,-66.17932101,3.55,163.73,4.620641309117049,6.107616197398155,2.1506305165180706,-3.4185274391586,-9.148139621209383
71253,218.57093205,-12.52100145,11.32,163.51,12.387721592688337,6.115833893951439,-7.632421514903918,-6.086544845602468,-2.1679745527339094
86961,266.55276344,-32.10277328,10.49,161.77,11.534489927466831,6.181615874389566,-0.50935331715338,-8.455634586710705,-5.314395820253376
